seiu,,,,,
,Scaling and Reimagining Global Commerce with AI - A Bay Area AI founders' Mixer,June 25,6:00PM - 9:00PM,"Palo Alto, CA",https://lu.ma/bt4x2j3o
,AI Vanguard Collective Q2 Event - AI's impact on labor market + AI Agents: from demo to production,June 25,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/hf1qz9ll
,AI Agent Study Session,June 25,4:30PM - 7:00PM,"Sunnyvale, CA",https://lu.ma/v1dc2a8h
,Playground Global: Next-Gen Compute,June 25,1:00PM - 4:00PM,"San Francisco, CA",https://lu.ma/dtw2025-playground
,"Cookies, Consent, and Data Flows: Examining the Role of AI in Modern Privacy Programs",June 25,5:00PM - 7:30PM,"San Francisco, CA",https://lu.ma/SF-privacy-panel
,Data + AI Happy Hour,June 25,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/sfdata
,n8n Meetup,June 25,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/6zbnge6y
,AI Tinkerers - Voice Agents Science Fair,June 25,5:30PM - 8:30PM,"San Francisco, CA",https://sf.aitinkerers.org/p/ai-tinkerers-voice-agents-science-fair
,"Betting on AI with Hat-Trick Capital, Samsung Catalyst, and Micron Ventures",June 25,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/x2lo9tcn
,"ICML Pre-Party with Sierra Ventures, E14, Fusion Fund, & 1943",June 25,5:00PM - 7:30PM,"San Francisco, CA",https://lu.ma/id4fteaf
,[Women in AI X HAC] Empowering Voices at the Frontier of Technology,June 25,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/714ub3a8
,Visual AI in Healthcare (Virtual Session #1) ,June 25,9:00AM - 11:00AM,Remote,https://voxel51.com/events/visual-ai-in-healthcare-june-25-2025
,DeployCon: A GenAI Mini-Summit,June 25,9:30AM - 2:00PM,"San Francisco, CA",https://lu.ma/DeployCon
,Reliable AI Forum #5: Not All Answers Are Equal,June 25,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/reliableAI5
,Emergence launch: agents beyond vibing,June 25,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/g5mu4b18
,The AI Agent Observability & Evaluation Conference,June 25,9:00AM - 7:00PM,"San Francisco, CA",https://arize.com/observe-2025/
,VB Transform 2025: Enterprise AI Conference,June 24-25,9:00AM - 5:00PM,"San Francisco, CA",https://venturebeat.com/events/transform-2025/
,AI For Marketers #26,June 24,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/ai-for-marketers-26
,AgentCon 2025,June 24,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/w2rcixzo
,Counterintelligence,June 24,5:30PM - 6:30PM,"San Francisco, CA",https://lu.ma/cb3davjg
,Virtual Lunch & Learn Secure Your Agentic RAG Chatbots With Realm Labs & ApertureDB,June 24,9:00AM - 10:00AM,Remote, https://lu.ma/n780we28
,Stripe Startups Build Day,June 24,10:00AM - 4:00PM,"San Francisco, CA",https://lu.ma/pos20w85
,The Embodied Age: Capturing Value in Mechatronics 2.0,June 24,1:00PM - 4:00PM,"San Francisco, CA",https://lu.ma/dtw-robotics-fpsolutions
,AI ENTERPRISE FORUM,June 24,9:00AM - 2:00PM,"San Francisco, CA",https://lu.ma/angellaunchjune24
,Super AI Agent on the Rise,June 24,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/08jf56fa
,AI Engineering Workshop: Build Your Everyday AI Agent!,June 24,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/lpd42oti
,Engineering at the Frontier,June 24,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/389kaaib
,Built on Bedrock Demo Night,June 24,5:00PM - 7:30PM,"San Francisco, CA",https://lu.ma/4qh19l1c
,Mastering Executive Presence with AI: Utilizing AI tools to Gain Confidence and Captivate a Room,June 24,11:00AM - 11:50AM,Remote,https://lu.ma/giv2n9ky?utm_source=cv
,YC: How to Start a Deep Tech Startup,June 23,2:00PM - 5:00PM,"San Francisco, CA",https://lu.ma/dtw-yc-2025
,Systems Reading Group with Prime Intellect,June 23,7:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/mgbap0ro
,AI Inference - Challenges and Opportunities,June 23,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/ci4don4h
,MCP Virtual Developer Meetup,June 23,9:00AM - 10:00AM,Remote,https://cerebralvalley.ai/e/agentops-mcp-v1
,National Security & Defense: From AI Warfare to Smell Cyborgs,June 23,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/dtw25-defense
,Accelerating New Materials with AI w/ Dolby Family Ventures and Gigascale Capital,June 23,5:00PM - 7:30PM,"San Francisco, CA",https://lu.ma/newmaterials
,Voyager: Advanced Materials + Manufacturing,June 23,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/voyager-materials
,Taiwan Night at DraperU — Startup × Investor Mixer,June 23,5:30PM - 7:00PM,"San Mateo, CA",https://lu.ma/b2dnaox1
,AI Accelerated Science,June 23,12:00PM - 4:00PM,"San Francisco, CA",https://lu.ma/dunia-ai
,Pitch Nite + Speed Friending,June 23,7:00PM - 10:30PM,"San Carlos, CA",https://lu.ma/peqqlfpc
,Hacking Agents AI Meetup - June Edition,June 23,5:30PM - 8:30PM,"Santa Clara, CA",https://lu.ma/hacking-agents-june
,Unlock the Future of AI & Graph Technology,June 23,6:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/35aeslet
,The AI Hustle: Happy Hour for Startup Founders & VCs,June 23,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/rt0c3vre
,ai + lab auto demos,June 22,12:00PM - 2:00PM,"San Francisco, CA",https://lu.ma/1my6ad6a
,AI Pitching Event,June 22,2:00PM - 4:00PM,"San Mateo, CA",https://lu.ma/tf0dtjbk
,ai + lab auto 24hr hack,June 21-22,9:30AM - 2:00PM,"San Francisco, CA",https://lu.ma/3ys6obhi
,"AI and Well-Being: Leadership, Breath, and Balance in the Age of AI",June 21,11:00AM - 1:00PM,"Saratoga, CA",https://lu.ma/v5812z5n
,FLUX.1 Kontext AI Hackathon with Black Forest Labs and Replicate,June 21,10:00AM - 6:00PM,"San Francisco, CA",https://lu.ma/air6b63y
,Speaking with Machines (virtual hackathon),June 21,8:00AM - 6:00PM,Remote,https://lu.ma/kqxncb3g
,YC AI Startup School | AI Mixer & Hackathon,June 21,1:30PM - 6:30PM,"San Mateo, CA",https://lu.ma/evihf3gu
,AI Founders Go Hiking,June 21,10:00AM - 3:00PM,"Mill Valley, CA",https://lu.ma/sitc1hp3
,AI Collective x SupportVectors - RAG to Riches,June 21,9:00AM - 1:00PM,"Fremont, CA",https://lu.ma/ragtoriches
,Agenties.co - Agents for Ai Native Companies (Launch Event Party!),June 21,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/bit0t4xa
,MCP Agents Hackathon: Building the Future of AI at Founders Garage,June 21,10:00AM - 6:00PM,"San Francisco, CA",https://lu.ma/xas35gaa
,AI Insiders: Cybersecurity,June 20,6:00PM - 9:30PM,"San Francisco, CA",https://lu.ma/csecurity
,London AI Nexus,June 20,6:30PM - 10:00PM,"San Francisco, CA",https://lu.ma/13ne1cs7
,YC* AI Startup School Afterparty,June 20,5:30PM - 10:30PM,"San Francisco, CA",https://lu.ma/rhxka1cs
,Web data context for AI agents: SF community meetup by Apify,June 19,6:00PM - 8:15PM,"San Francisco, CA",https://lu.ma/i457vccc
,the residency demo day,June 19,4:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/r2ad51hc
,AI Agent Founder Dinner,June 19,6:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/yzmysgdw
,Monthly Robotics & AI Meetup,June 19,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/l73eqq3g
,Secrets of AI Go To Market - 0 to $100M at Glean with AJ Tennant,June 19,7:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/1wy78zpd
,Monthly Robotics & AI Meetup - Public,June 19,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/monthly-robotics-ai-meetup
,Qdrant AI Builders: Agentic Memory with MCP,June 19,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/1wut4vn9
,World Summit AI,June 18-19,9:00AM - 5:30PM,"San Francisco, CA",https://lu.ma/wialbjgv
,AI Tinkerers - Advanced MCP Showcase,June 18,5:30PM - 8:30PM,"San Francisco, CA",https://sf.aitinkerers.org/p/ai-tinkerers-advanced-mcp-showcase
,Coffee Club | Early-Stage B2B Vertical AI Founders & Funders,June 18,10:00AM - 11:00AM,"San Francisco, CA",https://lu.ma/bhk6ob1e
,mcp with cursor // ai ide june 2025 updates,June 18,10:30AM - 11:00AM,Remote,https://lu.ma/1hyuigir
,Data and AI - MLOps Community,June 18,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/d38vtmud
,"Thought Leadership Dinner ""The Role of Memory and Retrieval in Agentic AI""",June 18,6:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/m2nylr51
,"AI Startups Night in SF. Speakers: Pramod Gosavi and Jimmy Zhu, Senior Principals, Blumberg Capital",June 18,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/v5cm46o8
,GenAI with The Giants - Cohere x Invisible,June 18,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/uq44jesd
,AI Startup School Afterparty,June 18,6:00PM - 8:00PM,"Stanford, CA",https://lu.ma/1iaqi0i4
,Scaling AI That Works: Real-World Architectures & Success Stories,June 18,5:30PM - 8:30PM,"Mountain View, CA",https://lu.ma/hwqlg23f
,AIBrix & vLLM - A new open source toolkit for scaling GenAI inference at scale,June 18,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/ab2id296
,AI Founders Lunch - Discuss GTM & Scaling,June 18,12:00PM - 2:00PM,"San Francisco, CA",https://lu.ma/69urkf0r
,AI Hack Night,June 18,4:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/hacknight-at-github-06-18-25
,Conversational AI Agents,June 18,5:00PM - 8:00PM,"Palo Alto, CA",https://lu.ma/td0t7lls
,MCP Server Builder Series,June 18,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/i4kzi0rp
,dev_night(25): build + secure AI Agents,June 18,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/jkdvls1t
,Agents for the Web - AI founder event,June 18,6:30PM - 9:30PM,"San Francisco, CA",https://lu.ma/phtmrrz1
,Building AI to Remember: Engineering AI Memory,June 18,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/krkqwl5x
,AI Circle x Appen: Humanity in the Loop,June 18,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/kcb9kgcb
,HUMAN+TECH SUMMIT: Human Potential in the Age of AI,June 17-19,9:00AM - 9:00PM,"San Francisco, CA",https://www.humantechweek.com/
,Fully Connected 2025,June 17-18,10:00AM - 5:00PM,"San Francisco, CA",https://wandb.ai/site/resources/events/fully-connected/?utm_source=cerebral+valley&utm_medium=newsletter&utm_campaign=CVFCSF2025+&utm_content=featured
,Stateful Agents Meetup: Vibecoding full-stack agentic apps,June 17,5:30PM - 6:30PM,"San Francisco, CA",https://lu.ma/stateful-agents
,Realtime AI Meetup,June 17,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/xzpxc6uf
,Agent vs Agent: The Future of AI-Powered Cyber Warfare,June 17,5:30PM - 8:00PM,"San Jose, CA",https://lu.ma/sketp59d
,Operationalizing AI Agents in Production,June 17,5:30PM - 8:00PM,"Mountain View, CA",https://lu.ma/o1w66hje
,"AI/ML Infra Meetup with Meta, Inferless, DDN & Alluxio",June 17,4:30PM - 8:00PM,Remote,https://lu.ma/ll0ufqrp
,build no code ai agents with lindy ai,June 17,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/634et69x
,YC AI Startup School x GigaML: Strike Night,June 17,6:00PM - 9:00PM,"San Francisco, CA",https://partiful.com/e/6GFaTogjXf2X5eONADrA
,Building AI Agents that Fit Your Business,June 17,11:30AM - 2:00PM,Remote,https://www.glean.com/webinars/building-ai-agents-that-fit-your-business?utm_source=3rd-party&utm_medium=newsletter&utm_campaign=building-ai-agents-for-business-webinar&utm_partner=CerebralValley
,AI + Consumer Happy Hour,June 17,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/u01l1bln
,"AI Founders, Researchers, & Investors Mixer ",June 17,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/7s9b0zc7
,AWS AI Hack Day Micro Conference,June 17,9:30AM - 8:00PM,"San Francisco, CA",https://lu.ma/aws-06-17-25
,How Leading Companies Are Implementing AI - What does this mean for your business? Featuring James Raybould SVP & GM at Turing,June 17,11:00AM - 11:50AM,Remote,https://lu.ma/lzbn7wj1?utm_source=cv
,"AI Talks at Qlay with Experts from Amazon, Waymo and Intuit",June 17,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/ubr73k94
,AI Startup School,June 16-17,9:00AM - 9:00PM,"San Francisco, CA",https://events.ycombinator.com/ai-sus
,YC AI School Afterparty,June 16,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/anthropic
,The New NORMAL: Normalizing AI Enterprise Architecture,June 16,1:00PM - 5:30PM,"San Francisco, CA",https://lu.ma/605528h6
,Awesome AI Dev Tools - June,June 16,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/y2mjhnfw
,GenAI Model Builders Night,June 16,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/zwj25brd
,Le Robot Hackathon,June 14-15,10:00AM - 5:00PM,"Mountain View, CA",https://lu.ma/eanwy2bp
,Longevity x AI Hackathon,June 14-15,10:00AM - 5:00PM,"San Francisco, CA",https://lu.ma/a2ag12ya
,Weekend Agent Hack,June 14-15,10:00AM - 5:00PM,"Mountain View, CA",https://lu.ma/fjs446ye
,AI Founder + Investor Matching & Gathering,June 14,2:00PM - 5:00PM,"Mountain View, CA",https://lu.ma/9bpkvcf8
,Luma AI @ WWDC: Happy Hour,June 14,4:30PM - 9:00PM,"San Jose, CA",https://lu.ma/luma-happy-hour
,Sprites & Coplay's 24 Hour AI Accelerator,June 14,12:00PM - 5:00PM,Remote,https://cerebralvalley.ai/e/the-24-hour-accelerator-202ef55a
,Human AI Interaction Day,June 14,10:00AM - 10:00PM,"Hillsborough, CA",https://app.agihouse.org/events/hai-build-day-20250614
,Baithak AI Club,June 13,4:30PM - 6:30PM,"Dublin, CA",https://lu.ma/eefg6jkn
,"Data & Infra with Unicorn Founders & C-Suite from Neon, Gen, Datastrato & Aisera",June 13,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/yk7i8174
,Massive Job Displacement by AI is At Least A Decade Away,June 12,4:00PM - 5:30PM,"Milpitas, CA",https://lu.ma/z80l0597
,Data & AI Tech Drinks,June 12,6:00PM - 10:00PM,"San Francisco, CA",https://lu.ma/ncshurjp
,AI Infrastructure for AI Agents by VESSL AI and HAC,June 12,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/pukke9cn
,Unusual Ventures & Carta Exclusive: Navigating Al Valuations and Fundraising Trends in Today's Venture Landscape,June 12,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/a0wgpnao
,"Visas, Ventures & AI: Your U.S. Tech Immigration Roadmap",June 12,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/3m7tlgd6
,AI Innovators Forum: Databricks AI Summit Finale at JPMorgan Chase,June 12,3:00PM - 6:00PM,"San Francisco, CA",https://lu.ma/eu7wqk6q?utm_source=cv
,Scaling LLM Inference with RayServe and Amazon EKS,June 12,2:30PM - 6:30PM,"San Francisco, CA",https://lu.ma/uait0g7b
,Airwallex and Capital 49 Present: AI in Finance Happy Hour,June 11,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/ljb1ag77
,SuperAnnotate & Aimpoint Digital Present: Databricks Data + AI Summit Happy Hour Takeover,June 11,4:30PM - 7:00PM,"San Francisco, CA",https://lu.ma/isicoaex
,Introduction to AI Evals,June 11,4:00PM - 6:00PM,"San Francisco, CA",https://lu.ma/4443e4ff
,CFO Networking Food Tour,June 11,5:30PM - 7:30PM,"San Francisco, CA",https://www.drivetrain.ai/events/ai-appetizers-cfo-networking-food-tour
,Data Analytics in the Age of AI,June 11,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/3488a96u
,"We The Builders: ft. Cristina Cordova, COO Linear",June 11,10:30AM - 2:00PM,"San Francisco, CA",https://lu.ma/WeTheBuilders0611
,AI & Advertising Round Table 11,June 11,9:00AM - 10:00AM,Remote,https://us06web.zoom.us/meeting/register/VmS1UuX2RmmyW_HErRF19Q
,AI Show + Tell June,June 11,6:00PM - 8:30PM,"San Francisco, CA",https://reactor.microsoft.com/reactor/events/24478/
,AI For Developers #26,June 11,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/ai-for-developers-26
,AI Event with Mike Vernal,June 11,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/5x5cb4k9
,AI Agents and Startup talks,June 11,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/mu2o8aqb
,"Engineering the Enterprise AI Stack: Infrastructure, Orchestration, and Scale",June 11,3:30PM - 6:00PM,"San Francisco, CA",https://lu.ma/eci5fbkc
,After.Databricks() Dev Meetup,June 10,7:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/hbr6l68b
,AI Breakfast,June 10,9:00AM - 10:30AM,"San Francisco, CA",https://lu.ma/kr3hc78b
,HealthTech x FinTech x AI Fireside Chat,June 10,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/8u90lv8a
,Windsurf After-Party,June 10,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/wind-down
,The Generative Browser Summit: Intelligence & Interfaces,June 10,5:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/eqxs5f15
,Founder Ownership in AI Startups and VC Funding Trends,June 10,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/8n4cvg26
,GenAI Collective MySQL & Gen AI: Powering Tomorrow's Startups,June 9,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/my-sql
,"Data + AI Happy Hour with SignalFire, DTC, Zetta, 8VC",June 8,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/data-ai-happy-hour
,Edge AI Hardware Hack with Tenstorrent,June 7,9:30AM - 5:00PM,"San Francisco, CA",https://lu.ma/s4ievd0i
,Vibe Coding with AINative Studio - Building with OpenAI + QNN Stack,June 7,12:00PM - 1:00PM,"San Francisco, CA",https://lu.ma/9dysa9r1
,AI Apps in Physical World | Hackathon,June 6-8,11:00AM - 6:00PM,"San Mateo, CA",https://lu.ma/AIAppsinPhysicalWorld
,Video Generation with Veo and Flow,June 6,5:00PM - 7:00PM,"Mountain View, CA",https://lu.ma/geminimeetup
,Beyond the Frame: Multimodal Video Recommendations with TwelveLabs + Qdrant,June 6,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/26jxsi5x
,"YogAI w/ Cloudflare, Stytch, and Replixate",June 6,11:30AM - 1:00PM,"San Francisco, CA",https://lu.ma/ypawiy9j
,Placeholder AI.Engineer Social/Meetup,June 6,6:00PM - 10:00PM,"San Francisco, CA",https://lu.ma/3slkqscs
,"Adaline Applied x AGI House — The AI Founders, CEOs, & Product Leaders Summit",June 6,11:00AM - 6:00PM,"Hillsborough, CA",https://lu.ma/bsmuh7hx
,AI Hackathon: Hack The Stack,June 5-6,5:00PM - 8:00PM,"Mountain View, CA",https://lu.ma/7jq48kc9
,AI Engineer After Party with Replicate & Atris,June 5,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/vofzfltk
,"How AI is Fueling the Developer Renaissance w/ Rootly AI, a16z, Hypermode, Dagger, Braintrust, Baseten, Arize AI, Greptile & AWS",June 5,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/ki58hev3
,"Data for AI Presents: The Open Source Afterparty w/ DATASTRATO, EQUINIX, Structured Labs, Apify, & more!",June 5,5:30PM - 8:30PM,"Redwood City, CA",https://lu.ma/p8xq3mcs
,Startup Pitch Night,June 5,5:00PM - 8:00PM,"Palo Alto, CA",https://lu.ma/rc2jawqn
,How Exa.ai built an AI sales machine,June 5,9:30AM - 10:30AM,Remote,https://lu.ma/spkh6pf7
,AI Demo-ish Day: A Vanta Community Show & Tell,June 5,5:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/px73tsre
,TechCrunch Side Event: How AI Becomes Your Digital Employee,June 5,5:00PM - 7:00PM,"Berkeley, CA",https://lu.ma/avrdnjuh
,Human-Centered Design in a Machine-Centered Future,June 5,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/ipcsnbxk
,Mastering Generative AI in Action: an Interactive Workshop,June 5,3:30PM - 6:00PM,"Redwood City, CA",https://lu.ma/33h8117r
,Building software that lasts,June 5,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/a6c8pruh
,AI Leaders & Builders Fireside Chat + Mixer,June 5,6:00PM - 8:00PM,"San Francisco, CA",https://www.supermomos.com/socials/ai-leaders-builders-fireside
,AI After Hours,June 5,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/aiafterhourssf
,Daytona AI Builders,June 5,5:30PM - 8:00PM,"Palo Alto, CA",https://lu.ma/k0cckedc
,"Video AI Summit - Demos & Tech Talks (TwelveLabs, vimmerse.net, xpressive.ai)",June 5,6:00PM - 9:00PM,"Palo Alto, CA",https://lu.ma/0azsbkmf?utm_medium=cerebralvalley&utm_source=cv-events
,Weekly AI Training Series: Vibe Coding with AINative Studio,June 5,12:00PM - 1:00PM,Remote,https://lu.ma/zboo4m47
,Snowflake Dev Day,June 5,9:00AM - 4:00PM,"San Francisco, CA",https://www.snowflake.com/en/summit/dev-day/?utm_source=cerebral-valley&utm_medium=newsletter&utm_campaign=featured-event
,2025 AI & Big Data Expo International Pavilion,June 4-5,8:00AM - 6:00PM,"Santa Clara, CA",https://lu.ma/AI_BIGDATA_KOREA
,WaldHacks 2025,June 4-18,9:00AM - 9:00PM,Remote,https://preswald.com/hackathon
,Voice is the Next Interface: AI Happy Hour with AssemblyAI & Daily,June 4,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/a4ne3glx
,Executive Perspectives: AI in Finance,June 4,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/cu500er9
,Billing & Baseball with Orb - Connect with leaders shaping AI and Monetization,June 4,6:30PM - 9:30PM,"San Francisco, CA",https://lu.ma/wsz7kb78
,Damn You Fine[tuned] (by Baseten & Oxen.ai),June 4,6:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/finetuned
,An Evening with Modal,June 4,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/01xkr4c0
,Build-an-Agent Hack Night,June 4,6:00PM - 9:30PM,"San Francisco, CA",https://lu.ma/nb9ss3s7
,AI Leadership Dinner,June 4,6:30PM - 9:30PM,"San Francisco, CA",https://lu.ma/09vufbbo
,Graphite x Accel: AI leadership summit,June 4,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/4owq9aif?utm_medium=cerebralvalley&utm_source=cv-events
,Humane Tech: Inviting All Builders,June 4,6:00PM - 8:00PM,"San Mateo, CA",https://lu.ma/uxy7tp87?utm_source=cerebralvalley&utm_medium=event&utm_campaign=meetup&utm_content=jun4
,MLOps Days: AI/ML gathering,June 4,5:30PM - 9:00PM,"Sunnyvale, CA",https://lu.ma/mlopsdays
,reAgent - the event for agent builders,June 4,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/reagent
,GenAI Collective SF | Special Mystery Event,June 4,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/aic-sf
,AI Engineer World's Fair 2025,June 3-5,9:00AM - 6:00PM,"San Francisco, CA",https://www.ai.engineer/?utm_source=cv-events&utm_medium=cerebralvalley
,AI Agent #3 - Agent Protocols,June 3,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/o648ixbd
,"Research Week: AI and UXR, hosted by Heather Breslow",June 3,12:30PM - 4:00PM,"San Francisco, CA",https://lu.ma/research-week-ai-and-uxr
,AI-powered engineering,June 3,9:00AM - 5:00PM,"San Francisco, CA",https://www.glean.com/webinars/ai-powered-engineering?utm_source=3rd-party&utm_medium=newsletter&utm_campaign=ai-powered-engineering-webinar&utm_partner=CerebralValley
,"Agents Builders Meetup with Latent Space, Veris, and Sailplane",June 3,7:00PM - 9:30PM,"San Francisco, CA",https://lu.ma/oee72oif
,"GenAI Mixer by ElevenLabs, Freepik & HeyGen",June 3,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/fi449s7o?utm_medium=cerebralvalley&utm_source=cv-events
,CRV & CodeRabbit AI Engineer Happy Hour,June 3,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/34vu2ojj
,Chaos Coding Craze w/ Yohei,June 3,10:00AM - 1:30PM,"San Francisco, CA",https://lu.ma/uw6gc3d5
,AWS & Anthropic Gen AI Reception,June 3,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/wodr7uk0
,AI VIP Mixer by G2i & Hypermode,June 2,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/b9tfsnbj
,AI Native Dev,June 2,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/87kr0w9r
,Workshop: build opensource coding agents with A2A & MCP and run them on Backend-as-a-Service for agents,June 2,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/xpanderai-workshop
,Media Summit 2025,June 2,12:00PM - 7:00PM,"San Francisco, CA",https://www.mediasummitsf.com/
May,AI Engineer World's Fair Hackathon,May 31-June1,9:00AM - 5:00PM,"San Francisco, CA",https://cerebralvalley.ai/e/aiewf-hackathon-2025?utm_source=cv-events-featured&utm_medium=cerebralvalley&utm_campaign=event-marketing
,n8n AI Workflow Hackathon,May 31-June1,10:00AM - 6:00PM,"San Francisco, CA",https://lu.ma/n8n-aiworkflow-hack?utm_source=cerebralvalleyai
,ai + health 24hr hack @ studio 45 with clutch,May 31-June1,9:30AM - 2:30PM,"San Francisco, CA",https://lu.ma/5hlqtpce
,Multi-Agent Hackathon: Build Multi-Modal Workflows with Tenstorrent,May 31,8:30AM - 8:00PM,"San Francisco, CA",https://lu.ma/pkhmut6r
,World’s Largest Hackathon presented by Bolt,May 30-June 30,9:00AM - 9:00PM,Remote,https://hackathon.dev/
,A Feast of Frequencies - Beatoven.ai x Rho,May 30,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/7x01b7an
,Learn & Earn - Build Omi AI glasses - Now hiring!,May 30,11:00AM - 11:00PM,"San Francisco, CA",https://lu.ma/am4z7urd
,super vibe vol. 1,May 30,5:00PM - 11:30PM,"San Francisco, CA",https://lu.ma/v3w8flsx
,Vibe Coding Meetup #3,May 30,2:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/ck6hrvdb
,AWS MCP Agents Hackathon,May 30,9:00AM - 7:30PM,"San Francisco, CA",https://lu.ma/mcphack
,VIBE25-2: After Hours Vibe Hackathon,May 30,5:00PM - 11:00PM,"San Francisco, CA",https://lu.ma/rcwhkub3
,12 (scrappy) AI Founders Talking First Customers,May 29,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/tiwwk3ri
,AI Grid Tech Coffee Meetup,May 29,9:00AM - 10:00AM,"San Francisco, CA",https://lu.ma/e1mv5kw9
,Paper Club on AI Agent Benchmarks with Princeton University & Ludus Labs,May 29,9:00AM - 10:00AM,Remote,https://paperclub.aitinkerers.org/p/join-our-paper-club-on-ai-agent-benchmarks-with-princeton-university-ludus-labs
,Reliability Calls #1: A Masterclass Series on Reliable AI,May 29,9:00AM - 10:00AM,Remote,https://lu.ma/reliabilitycalls
,AI Co-Founder Matching Night: Find Your Next Venture Partner,May 29,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/biy3r3oh
